  1.9133791e+000  1.2192074e+000
  1.5740493e+000  4.3935233e-001
  3.5366119e-001  1.4248632e+000
  9.3008169e-001  1.1556842e+000
 -2.5080208e-001  8.4347434e-001
  1.7600905e+000  2.0561010e+000
 -6.9240814e-001  4.3824873e-001
  1.4707615e+000  1.8341819e+000
  2.5262808e+000  1.9777146e+000
 -1.3341667e-001  1.5423005e+000
  2.7725742e+000  3.9181781e-001
  1.5900510e+000  7.8231537e-001
 -1.0222801e+000  1.0846539e+000
  1.0869310e-001  3.8246318e-001
  9.7658257e-002  7.6929157e-001
  2.2623138e+000  4.2472053e-001
  1.2889637e+000  1.2418979e+000
  7.2842601e-001  7.7941464e-001
 -1.2435340e+000  1.3246738e+000
  9.2290713e-001  3.9549652e-001
  1.3478914e+000  1.0862728e+000
  1.5790959e+000  1.8656931e+000
  4.1716193e+000  1.9954455e+000
  2.5889281e+000  4.3203408e-003
  2.2543644e+000  1.5163757e+000
  7.9308506e-001  1.1119140e+000
 -2.4427249e-001  1.4472410e+000
  4.4872051e-001  8.8367224e-001
 -1.1494676e+000  1.7663983e+000
  6.7472380e-001  1.3575549e+000
  1.2664414e+000  1.6696374e+000
  3.8796344e-001  5.7822932e-001
  1.5453821e+000  7.1161696e-001
 -4.4937537e-001  2.0511088e+000
  1.9597663e+000  1.4855189e+000
  1.1062775e+000  7.7827755e-001
  2.4529004e+000  3.2423295e-001
  5.0214836e-002  9.3515544e-001
  1.5684400e+000  1.1230312e+000
  4.0976480e-001  5.9471567e-001
  2.4006864e+000  5.0006893e-001
  2.3924690e+000  1.0176737e+000
 -5.9767413e-001  1.7059622e+000
  2.6275094e-001  1.0637771e+000
  2.3455228e-001  6.0014378e-001
  1.8397991e+000  1.2766078e+000
  2.9123050e+000  1.5913148e+000
  1.2796840e+000  5.5015456e-001
  7.5383657e-001  1.8842959e+000
  9.5114834e-002  1.3487079e+000
  1.5483390e+000  4.0476413e-001
  1.1458100e+000  1.2177750e+000
  1.0409662e+000  1.5207977e+000
  1.3813585e+000  1.0411811e+000
  1.1553351e+000  1.0597812e+000
  2.1896780e+000  1.1459478e+000
  7.4357916e-001  1.2564412e+000
  1.6526041e-001  1.0843397e+000
  8.0295059e-001  8.9229837e-001
 -6.2877759e-001  7.2706078e-001
 -4.4132569e-001  1.2938122e+000
  7.4087843e-001  1.4389805e+000
  1.4838664e+000  9.8344513e-001
  1.0415891e+000  1.4027737e+000
  1.3626611e+000  1.1793967e+000
  3.2160940e-001  5.4759895e-001
 -1.3404258e+000 -1.2229579e-001
  1.5711311e+000  1.0817215e+000
  9.7347924e-002  5.5684278e-001
  2.6890628e+000  9.6578149e-001
  8.7632114e-001  5.2872580e-001
  7.0815984e-001  4.4363356e-001
 -5.0370000e-001  1.1253190e+000
  1.8981315e-001  1.0174532e+000
  1.0787279e-001  1.3318354e+000
  3.4888788e-001  3.4497190e-001
  1.5868768e+000  7.7187352e-001
  1.4537858e+000  8.1763883e-001
  1.4570429e+000  6.0620262e-001
  1.6601803e+000  6.1336218e-001
  1.0391916e+000  6.2074088e-001
  7.5194843e-001  1.5180224e+000
 -4.4657223e-001  5.9368125e-001
  1.3577573e+000  1.1543303e+000
  1.0766628e+000  4.3374711e-001
  1.9011855e+000  1.3608176e+000
  1.7267706e+000  6.7569397e-001
  1.8085394e+000  5.4760400e-001
  2.3887177e+000  1.1851201e+000
  1.4576930e+000  1.8146930e+000
 -2.5402467e-001  1.2069593e+000
 -1.2149730e+000  1.4054041e+000
  9.5073460e-001  7.4201965e-001
  9.7403993e-002  1.3823629e+000
  7.8491424e-001  1.4945170e+000
  2.5318725e+000  9.0182598e-001
  5.8460799e-001  1.0234020e+000
  2.4250733e+000  8.8739228e-001
 -2.5183996e+000  1.9474452e+000
  2.6539734e+000  9.1485608e-001
  1.5789774e+000  2.4088396e-001
  1.8898391e+000  1.2638072e+000
  9.1120368e-001  7.3709635e-001
  3.8468954e-001  4.0549515e-001
  6.4466155e-002  8.2400874e-001
  1.4291276e+000  6.7478102e-001
  2.1349424e+000  7.5189997e-001
  1.3233484e+000  1.5302493e+000
 -1.0240340e-001  8.1656093e-001
  1.2217322e+000  4.0583681e-001
  9.0720743e-001  1.3550616e+000
  2.6264815e+000  2.3221059e-001
  9.0016256e-001  2.0086552e+000
  6.5219155e-001  1.2964737e+000
 -4.0080450e-002  1.9272351e+000
  3.3514570e+000  2.2095904e-001
  1.3044420e+000  1.3890936e+000
  9.9824647e-001  2.7894326e-001
  5.0158031e-001  9.9251028e-001
 -2.3148424e-002  9.6119340e-001
  2.1085681e+000  4.8419486e-001
  7.0791605e-001  2.1716390e+000
  8.0779598e-002  1.0008192e+000
  1.0554911e+000  8.6542162e-001
  2.8740776e-001  1.3378389e+000
 -8.9800462e-001  9.4042473e-001
  1.1022655e+000  2.8191219e-001
 -3.1341905e-001  2.4528977e-001
 -3.0713947e-001  1.1083064e+000
 -2.9077906e-002  4.2382855e-001
 -5.8111871e-001  1.0351704e+000
  1.6671583e+000  1.4985290e+000
  1.5858541e+000  8.9134171e-001
 -1.0828002e+000  1.7401849e+000
  1.7329164e+000  6.5491150e-001
  1.4006095e+000  8.2743676e-001
 -6.5937069e-001  1.1026542e+000
  5.9935609e-001  2.0892780e+000
 -4.8522462e-001  8.8225510e-001
 -3.1993919e-002  7.7779236e-001
  7.7931003e-001  2.7733124e-001
  4.2619913e-001  1.1274319e+000
  3.1506602e+000  6.5634024e-001
  1.8087100e+000  6.4333329e-001
  1.8161124e-001  2.2128984e+000
  3.5830014e-001  8.8786881e-001
  1.6186836e+000  1.4470875e+000
  1.5176729e+000  1.0719244e+000
 -9.8593839e-001  1.1173551e+000
 -8.8071095e-001  1.7286792e+000
  2.0281953e+000  8.6896734e-001
 -9.0618725e-001  2.8670252e-001
  1.4587874e+000  7.5685378e-001
  2.1926681e+000  1.1403899e+000
  5.7583469e-001  1.9752471e+000
 -3.6604997e-001  1.6514251e+000
  4.1574338e-001  4.7470211e-001
  1.7798296e+000  1.4458268e+000
  1.1046664e+000  4.4140064e-001
  7.9039928e-001  1.4160133e+000
  1.1588659e+000  5.6890665e-001
  2.1583451e+000  9.8639852e-001
  2.9877228e-002  1.3441185e+000
  1.3846773e+000  1.8200906e+000
  6.8836706e-001  1.3231631e+000
  4.8259480e-001  1.1315487e+000
  2.5167613e-001  1.3990676e+000
 -2.4896448e-001  1.1466949e+000
  7.0751774e-001  1.4045219e+000
  3.7696409e+000  4.9942589e-001
  2.5417848e+000  1.3429104e+000
  2.7938499e+000  3.6643085e-001
  1.5279689e+000  8.9337399e-001
  1.2914785e+000  8.6030710e-001
  1.9998584e-001 -3.4938901e-002
  1.4359331e+000  6.0354393e-001
  2.0077773e+000  1.2012086e+000
  1.1331905e+000  6.9139729e-001
  6.2414686e-002  8.3695418e-001
  6.9731656e-001  1.4064029e+000
  4.6207148e-001  3.3534677e-001
  1.8514110e+000  1.3797430e+000
  6.3793541e-001  1.3167974e+000
  1.3355128e+000  9.0582797e-001
  2.3457118e+000  1.4441762e+000
 -1.1062933e-001  5.2052377e-001
  5.2823428e-002  7.1939080e-001
  1.5420318e+000  9.2690287e-001
  1.8583861e+000  9.7656770e-001
  1.3689330e+000  1.2233011e+000
  2.8877783e+000  8.7193607e-001
  8.1392761e-001  8.7040692e-001
 -2.6682738e-001  1.1152818e+000
 -1.2360393e+000  7.2962396e-001
  1.3444662e+000  3.6506266e-001
  1.9614879e+000  1.4371610e+000
  6.0769860e-001  5.9431964e-001
 -7.3794746e-002  1.3563640e+000
  1.1247769e+000  1.7038787e+000
  3.5567934e-001  1.0198446e+000
  5.8863499e-001  1.4930100e+000
  1.0955487e+000  8.7508109e-001
 -1.2613099e+000  7.6604951e-001
  1.9612201e+000  1.0190198e+000
  9.9426833e-001  1.0881577e+000
  5.6373575e-001  9.7070588e-001
 -6.1132507e-003  1.4905986e-001
  1.9836367e+000  7.1781376e-001
 -3.0725306e-001  1.9270058e+000
 -2.9246115e-001  1.1369993e+000
  3.0840379e+000 -2.9211846e-001
  3.8650638e-001  2.2821813e+000
  7.7103280e-001  1.0571210e+000
  2.2901856e+000  5.3182141e-001
  2.1971251e+000  1.2323584e+000
  1.7285103e+000  8.7572001e-001
  1.3888222e+000  8.7316588e-001
  1.3889193e+000  1.5926492e+000
  3.8293821e-001  8.7127938e-001
 -1.0034259e-001  1.3995325e+000
  1.4540460e+000  1.1216494e+000
  1.3619515e+000  1.3811245e+000
  4.7946238e-001  1.9013518e+000
  4.4078477e-001 -3.2137165e-002
 -4.0214501e-001  1.2698188e+000
  3.1790772e+000  1.5001312e+000
  1.2823447e+000  1.3354624e+000
  3.0310386e+000  1.0999754e+000
 -3.6652974e-003  1.8441033e+000
  7.3787198e-001  1.0302741e+000
  1.5462351e+000  7.5788165e-001
  1.7721386e+000  2.9482972e-001
  2.7584397e-001  1.6875094e+000
 -6.3665957e-001  1.7667857e+000
  1.8261892e+000  1.1552042e+000
  2.9046333e+000  1.1489512e+000
  8.8893440e-001  1.0780206e+000
  1.4980831e+000  1.5406109e+000
  1.5130821e+000  1.0794878e+000
  1.2392680e-001  1.0891682e+000
  2.0890486e+000  1.1910403e+000
  2.1071993e+000  7.2708309e-001
  2.9159274e+000  1.2717940e+000
  1.6162141e+000  9.4221610e-001
 -3.5705112e-001  6.7368637e-001
  9.9509080e-001  7.5941656e-001
  2.7765895e+000  4.3399781e-001
  9.3633799e-001  8.3385807e-001
  3.1556577e+000  5.5353255e-001
 -4.1325784e-001  7.1437554e-001
  2.9297506e+000  8.9578637e-001
  2.2367657e+000  1.1733468e+000
  9.7185520e-001 -1.3838613e-001
  1.2252294e+000  1.1338887e+000
 -2.6215897e-002  1.0078253e+000
  1.8628377e+000 -5.3476038e-002
  1.9433883e+000  1.7274779e+000
  2.0463255e+000  7.4472964e-001
  8.7055742e-001  8.6534889e-001
  1.6488263e+000  1.4275980e+000
  6.4858854e-001  3.8517905e-001
  3.3843994e-001  1.4761738e+000
  2.6719417e+000  1.0741131e+000
  1.2094172e+000  9.5647535e-001
  1.6435738e+000  8.4535331e-001
  6.3752145e-001  1.7610976e+000
  3.0299057e+000  1.0775108e+000
  1.2282517e+000  1.0861936e+000
  4.7941828e-001  6.9158297e-001
  1.6260447e-002  4.8852754e-001
  6.4996897e-001  1.5161456e+000
  1.8005658e+000  1.2374822e+000
 -5.4027331e-001  1.1863294e+000
  1.5288675e+000  5.6729508e-001
  1.7105145e+000  1.5018714e+000
  1.9612602e+000  1.0505830e+000
  1.4718179e+000  1.5868827e+000
  1.7251289e+000  1.2660323e+000
  1.1079077e+000  1.3380510e+000
  3.2613321e-001  1.0179807e+000
 -5.4768441e-001  6.3456671e-001
  7.1333891e-001  9.3817205e-001
  1.9150575e+000  7.8619236e-001
 -1.0809410e-001  4.8251448e-001
 -1.3796056e+000  1.6939889e+000
  2.1721544e+000  1.2589400e+000
  1.2966023e+000  6.0317019e-001
  1.7187489e+000  1.0498565e+000
  1.3091498e+000  1.2588107e+000
  2.3385981e+000  1.8457534e+000
  4.3462735e-001  8.0212255e-001
  2.0037543e+000  4.0138435e-001
  2.3456652e+000  1.3914186e+000
 -4.9025229e-001  1.9384623e+000
  1.1218866e+000  6.0557374e-001
  1.6155894e+000  2.0975766e+000
  7.0040562e-002  5.1771830e-001
  1.9668723e+000  9.5139584e-001
  1.5155127e+000  5.6565878e-001
  2.0427452e-001  1.7825049e+000
  5.1738349e-001  7.0600944e-001
  9.5984527e-001  1.3647410e+000
  3.2258050e-001  1.4343197e+000
  2.5794811e+000  7.1767330e-003
  1.2004490e+000  1.0362179e+000
  2.6571819e+000  2.2299916e+000
  1.0066155e+000  1.0460496e+000
  7.3889220e-001  3.4786328e-001
  1.3172674e+000  7.3171611e-001
  1.8819643e+000  1.4480794e+000
  1.2289734e+000  1.1120149e+000
 -1.6642055e-001  1.5032242e+000
 -7.5347561e-002  8.1413947e-001
  4.8997917e-001  7.1809067e-001
  1.6455683e-001  6.3981581e-001
  9.6905781e-001  7.8450031e-003
  6.3131049e-001  8.6349536e-001
  2.2643117e+000  6.3431604e-001
  1.8664678e-001  1.4867540e+000
  1.3369673e+000  6.6621791e-001
 -3.3163405e-001  5.5274360e-001
 -1.0924893e+000  1.1069816e+000
  7.3474387e-001  6.9217886e-001
  9.6599336e-001  1.2676932e+000
  9.6320486e-001  9.9565536e-001
  2.2050934e+000  1.5544372e+000
  1.0425176e+000  1.4631472e+000
  2.7901929e+000  1.1535785e+000
  2.6052490e+000  1.2441983e+000
  6.4145350e-001  6.5926535e-001
  1.4306059e+000  6.9546474e-001
  5.0451066e-001  9.4693492e-001
  2.3003088e-001  1.3074780e+000
  3.9963924e-001  1.2433316e+000
  2.3429903e+000  1.5555460e+000
  2.7619572e+000  1.7204118e+000
  6.4320891e-001  1.0132813e+000
  1.5641687e+000  7.3142817e-001
  2.0933949e+000  5.5927077e-001
  1.3719015e+000  1.2710163e+000
  1.7624144e+000  1.1394994e+000
  1.1519639e+000  9.8490417e-001
  4.6139041e-001  8.2566736e-001
  2.5028432e+000  3.6024440e-001
  2.7733562e+000  6.1093062e-001
 -1.1304119e-001  7.3584990e-001
  1.3570619e+000  4.6155753e-001
 -9.6350148e-002  7.1257421e-001
  1.2498716e+000  1.3203401e+000
  2.0540663e+000  1.4061628e+000
  1.5230844e+000  7.7194866e-001
  1.5650430e+000  1.2229811e+000
  2.5830953e-001  5.8640793e-001
 -1.4830462e+000  7.9786271e-001
  1.2073153e-001  1.5906002e+000
  3.2407602e-001  1.3792505e+000
  1.3328578e+000  5.2864984e-001
 -5.0380620e-001  5.3317983e-001
  1.0252167e+000 -1.7443970e-001
  2.0254487e+000  1.0789459e+000
 -1.7743116e-003  6.1785042e-001
 -1.9459185e-001  1.4336777e+000
  8.8502345e-001  6.7676149e-001
  1.5601778e+000  1.4772170e+000
  8.4530723e-001  1.7236110e+000
 -4.6392247e-001  1.4012937e+000
  9.5119218e-001  1.4395601e+000
  1.0019166e+000  1.4065425e+000
  1.0327335e+000  9.9925720e-001
  8.3859271e-001  1.6833566e-001
  1.2104317e+000  1.6116367e+000
  2.5542686e+000  1.2820270e+000
  9.8520829e-001  1.2085377e+000
  1.0697447e+000 -1.6921781e-001
  1.7806455e+000  1.1475006e+000
  2.1686022e+000  6.9269455e-001
  5.4959548e-002  6.6939642e-002
  1.4548839e+000  1.6830499e-001
  2.5525018e-001  9.6066119e-001
  6.8681757e-001  1.1291210e+000
 -6.3847921e-002  1.4055370e+000
 -8.5764661e-001  1.4146394e+000
  1.5670517e+000  1.0769543e+000
  1.1321919e+000  1.4469377e+000
  3.9513795e-001  1.7063437e-001
  1.0872207e+000  2.2874611e+000
  4.2125371e-001  1.1371133e+000
 -3.7002721e-001  8.5465302e-001
  7.9656462e-001  1.7862209e+000
  2.5218792e-001  9.1220678e-001
  2.6435070e-001  5.2467280e-001
 -7.7294590e-001  6.3075058e-001
 -8.2495997e-001  1.1917465e+000
  1.5859942e+000  1.2478153e+000
 -5.7050383e-001  1.7338543e+000
  2.4026972e+000  8.7737887e-001
  7.0962265e-001  8.2097377e-001
  2.4531416e-001  1.0408370e+000
 -1.1874974e+000  1.8306316e+000
  1.7534849e-001  2.2268900e+000
 -7.3269323e-001  1.6046484e+000
  1.5150108e+000  8.5281798e-001
  6.0074227e-002  6.9312618e-001
  1.9278206e+000 -1.7623043e-001
  1.1280297e+000  1.1396088e+000
 -9.1186537e-001  1.3517572e+000
  2.8057493e-001  1.2252024e+000
  9.1908033e-001  1.0758790e+000
  1.9193772e+000  1.9021406e+000
 -2.1893676e-001  4.3735124e-001
  1.3441597e+000  9.9346652e-001
 -1.0305444e-001  6.8224998e-001
  2.4869760e+000  1.6236205e+000
  4.9456342e-001  3.2721188e-001
  1.4569721e+000  1.4826539e+000
  1.1540060e+000  7.1981101e-001
  1.6856217e+000  1.3623407e+000
 -2.1183099e-001  1.4124946e+000
  2.2598639e+000  8.8561125e-001
  1.8085735e+000  1.1032675e+000
  6.9951254e-001  8.7707100e-001
  1.3505844e+000  2.7845884e-001
  1.4657165e+000  1.6309464e+000
 -2.2458928e-001  8.6569314e-001
  2.3270872e+000  1.5875741e+000
  5.9921108e-002  1.3574496e+000
  2.3556096e+000  4.0794744e-001
  1.5898094e+000  3.9714302e-001
 -1.0793184e+000  6.7015854e-001
  8.7587887e-001  1.1927885e+000
  2.1849187e-001  1.6696018e+000
  1.9410297e-001  1.4625086e+000
  2.1632658e+000  1.4604568e+000
 -1.6985919e-001  1.5619087e+000
  2.0984424e+000  6.8140490e-001
  9.2926893e-001  1.3243096e+000
  3.1677285e+000  1.3204843e+000
 -3.0974787e-001  3.7729666e-001
 -5.7616236e-001  1.0096038e+000
  2.2025407e+000  8.7723110e-002
  1.1684890e+000  8.1617192e-001
  1.3709900e+000  1.7864336e+000
  6.7729481e-001  3.7182170e-001
  9.4891240e-001  2.0979795e-001
  1.7436956e+000  1.4311561e+000
  1.9462878e+000  9.7476904e-001
  3.9505918e+000  5.0191453e-001
 -3.4130927e-001  8.1824767e-001
 -2.4376497e-001  8.2375492e-001
 -8.4746476e-001  1.5189566e+000
  2.1058843e+000  2.9956078e-001
  5.4134649e-001  7.4666506e-001
  3.3697423e-001  1.1783768e+000
  1.3216609e+000  8.5900744e-001
 -1.8290518e-002  1.2544379e+000
  1.7952009e+000  3.5026734e-001
  3.6573869e-001  1.3151500e+000
  2.1006572e-001  1.7126142e+000
  1.5667685e+000  1.0050079e+000
  1.3386417e+000  1.4818707e+000
 -8.6372432e-001  8.1184952e-001
  5.6171106e-001  9.8891625e-001
  2.4778094e+000  2.0630318e+000
  1.7407096e+000  1.1177506e+000
  1.5691947e+000  6.5807280e-001
 -6.3721626e-001  1.1383564e+000
  1.4273275e+000  1.1779062e+000
 -2.0077440e-001  1.0663385e+000
  3.3611647e+000  1.4122299e+000
 -1.2566099e-001  1.0664697e+000
  1.6273752e+000  7.5538211e-002
  7.0466029e-001  3.7308068e-001
 -7.6834267e-001  4.5647885e-001
  1.2360755e+000  9.4944648e-001
 -7.2878808e-001  1.6003524e+000
  5.7201137e-001  1.6639641e-001
  7.5159751e-001  1.2381733e+000
  2.1411267e+000  3.9979556e-001
 -1.0491893e-002  8.0007259e-001
  5.5960375e-001  1.6717596e+000
  1.4920926e+000  8.3820394e-001
  1.4187007e+000  2.0873139e+000
 -4.1166389e-001  1.8557036e+000
  5.4464550e-002  2.4189248e-001
  9.9432568e-001  1.2902855e+000
  2.6259785e+000  8.4068094e-001
  1.3761928e+000  1.2428000e+000
  7.7692798e-001  9.8602577e-001
  1.7485765e+000  1.4222398e+000
 -4.3342926e-001  9.8910538e-001
  4.3228134e-001  1.5110740e+000
  1.0209460e+000  1.0996292e+000
  3.2557791e+000  7.9214339e-001
  1.6431745e+000  9.0725968e-001
  7.2782576e-001  1.4369436e+000
  1.2029544e+000  8.3663474e-001
  1.3030596e+000  9.1820301e-001
  8.6429039e-002  1.2954136e+000
  8.7399962e-001  2.0663537e+000
  2.6461465e+000  1.1811415e+000
  1.8616105e-001  2.5082270e-001
 -4.7335904e-002  1.2361039e+000
  2.4329948e+000  8.4221561e-001
  2.4423901e+000  8.4234379e-001
  1.0949929e+000  1.5557788e+000
  1.4424676e+000  1.5503308e+000
  2.4184887e-002  9.0246456e-001
  1.7923788e+000  1.2281505e+000
 -1.3104130e+000  8.9670739e-001
  2.5155669e+000  1.1173696e+000
  1.9410655e+000  9.9896039e-001
  1.0471735e+000  1.3374149e+000
  1.2461260e+000  1.0508280e+000
  1.2265577e+000  7.7966867e-001
  1.6858807e+000  8.8253350e-001
  1.5973197e+000  7.7466289e-001
  1.2540292e+000  1.2580035e+000
  1.6351839e+000  1.5625704e+000
  7.0095801e-001  2.1188274e+000
  9.4032729e-001  8.8643884e-001
  6.7149747e-001  8.5681285e-001
  1.8393395e+000  1.7382428e+000
  5.3575795e-001  2.0233486e+000
  2.0939532e+000  9.7118026e-001
  4.7217653e-001  7.2339654e-001
  1.0530334e+000  9.7271203e-001
  6.5105131e-001  6.4850450e-001
  1.8103243e+000  9.1797398e-001
  1.4420122e+000  9.1416112e-001
  1.8612552e+000  2.4387966e-001
  5.9066177e-001  7.7902771e-001
  2.6524767e+000  1.4200589e+000
  1.1117908e+000  6.5547139e-001
  1.2399616e+000  7.8974902e-001
  2.0619675e+000  1.3767661e+000
  1.3616550e+000  1.1966396e+000
  9.5016319e-001  2.0661144e+000
  8.7451551e-001  1.3864009e+000
  2.2374729e+000  8.1819415e-001
 -2.1956654e-001  1.5265037e+000
  7.5138869e-001  1.7918496e+000
  1.7767092e-001  2.1161167e-002
 -6.1493744e-001  2.5982721e-001
  1.6883735e+000  1.0676153e+000
  2.5121863e+000 -4.0038691e-001
  2.5283715e+000  6.0720625e-001
  2.6866199e-001  1.3679177e+000
 -7.5784016e-001  8.7777021e-001
  1.1277099e+000  1.2424066e+000
  7.5758098e-001  1.4237505e+000
  2.2817154e+000 -3.1973606e-001
  2.1976589e+000  6.6203716e-002
  3.8733576e+000  1.2102650e+000
  2.6626224e+000  1.6952385e+000
 -1.0928565e-001  4.6504986e-001
  5.6263872e-001  9.4836747e-001
  1.6705612e+000  7.5368586e-001
  2.7781874e+000  4.7580659e-001
  6.9451564e-001  5.3251028e-001
 -3.0757990e-001  6.2057815e-001
  7.5929143e-001  1.2004209e+000
 -5.1046679e-001  7.2183257e-001
  2.6674109e+000  1.5436702e+000
  2.7977328e+000  1.0028572e+000
  1.6652182e+000  1.4067974e+000
  1.2562974e+000  1.6031325e+000
  1.4609239e+000  1.4653543e+000
 -1.5364220e+000  1.9907156e-001
  1.0315476e+000  8.8463824e-001
  2.4046916e+000  5.0263173e-001
  1.6879100e+000  3.0827499e-001
 -9.0305261e-001  9.0571044e-001
  9.6293440e-001  9.5637525e-001
  1.1178278e+000  1.3094149e+000
  1.5295621e+000  1.9184432e+000
  2.8675263e+000  6.4078749e-001
 -4.3524035e-002  6.3818022e-001
  4.5397477e-001  5.7334067e-001
  9.7752763e-001  1.4022671e+000
  1.3339469e+000  1.9209027e-001
  4.0194439e-002  1.3794896e+000
  1.4589733e+000  8.8275356e-001
 -1.0721101e+000  1.0692662e+000
  2.8080987e-001  1.2910768e+000
  1.0525333e+000  1.1099557e+000
